Location,Strand,Length,PID,start,end
1692496..1694106,+,536,16078684,1692496,1694106
1694119..1695135,+,338,16078685,1694119,1695135
1695254..1695880,+,208,255767365,1695254,1695880
1695877..1697193,+,438,255767366,1695877,1697193
1697196..1697639,+,147,16078688,1697196,1697639
1697651..1698265,+,204,255767367,1697651,1698265
1698278..1699741,+,487,255767368,1698278,1699741
1699738..1700160,+,140,16078691,1699738,1700160
1700182..1700976,+,264,255767369,1700182,1700976
1701016..1701231,+,71,255767370,1701016,1701231
1701228..1701650,+,140,16078693,1701228,1701650
1701684..1702682,+,332,16078694,1701684,1702682
1702672..1703808,+,378,16078695,1702672,1703808
1703834..1704196,+,120,16078696,1703834,1704196
1704211..1704870,+,219,16078697,1704211,1704870
1704863..1705528,+,221,16078698,1704863,1705528
1705543..1705812,+,89,16078699,1705543,1705812
1705820..1706599,+,259,255767371,1705820,1706599
1706599..1707681,+,360,16078701,1706599,1707681
1707714..1709747,+,677,255767372,1707714,1709747
1709747..1710847,+,366,16078703,1709747,1710847
1710838..1711734,+,298,16078704,1710838,1711734
1711736..1712809,+,357,255767373,1711736,1712809
1712815..1714833,+,672,255767374,1712815,1714833
1714855..1715325,+,156,16078707,1714855,1715325
1715344..1715973,+,209,16078708,1715344,1715973
1715970..1716470,+,166,16078709,1715970,1716470
1716493..1717257,+,254,16078710,1716493,1717257
1717286..1717789,+,167,16078711,1717286,1717789
1717933..1718673,+,246,16078712,1717933,1718673
1718775..1719656,+,293,16078713,1718775,1719656
1719802..1720524,+,240,50812227,1719802,1720524
1720526..1721083,+,185,16078715,1720526,1721083
1721214..1721996,+,260,16078716,1721214,1721996
1722000..1722809,+,269,16078717,1722000,1722809
1722871..1724022,+,383,255767375,1722871,1724022
1724029..1725297,+,422,16078719,1724029,1725297
1725330..1727024,+,564,16078720,1725330,1727024
1727133..1731446,+,1437,16078721,1727133,1731446
1731776..1732246,+,156,16078722,1731776,1732246
1732281..1733396,+,371,16078723,1732281,1733396
1733410..1733685,+,91,16078724,1733410,1733685
1733687..1733989,+,100,16078725,1733687,1733989
1734009..1736159,+,716,16078726,1734009,1736159
1736156..1736434,+,92,16078727,1736156,1736434
1736451..1736804,+,117,16078728,1736451,1736804
1736886..1737815,+,309,16078729,1736886,1737815
1737834..1738784,+,316,16078730,1737834,1738784
1738941..1739210,+,89,16078731,1738941,1739210
1739383..1741500,+,705,16078732,1739383,1741500
1741618..1742577,+,319,16078733,1741618,1742577
1742617..1743846,+,409,255767376,1742617,1743846
1743924..1744181,+,85,16078735,1743924,1744181
1744367..1745260,+,297,16078736,1744367,1745260
1745263..1745865,+,200,16078737,1745263,1745865
1745991..1747031,+,346,16078738,1745991,1747031
1747123..1748337,+,404,255767377,1747123,1748337
1748368..1749240,+,290,16078740,1748368,1749240
1749418..1751085,+,555,255767378,1749418,1751085
1751201..1751938,+,245,255767379,1751201,1751938
1751935..1752147,+,70,255767380,1751935,1752147
1752272..1754641,+,789,255767381,1752272,1754641
1754785..1755510,+,241,16078744,1754785,1755510
1755649..1756857,+,402,255767382,1755649,1756857
1757037..1758317,+,426,255767383,1757037,1758317
1758314..1759600,+,428,255767384,1758314,1759600
1759655..1760383,+,242,255767385,1759655,1760383
1760464..1760721,+,85,16078751,1760464,1760721
1761707..1762573,+,288,255767386,1761707,1762573
1762623..1763204,+,193,255767387,1762623,1763204
1763222..1764472,+,416,255767388,1763222,1764472
1764645..1765691,+,348,255767389,1764645,1765691
1765859..1767034,+,391,16078758,1765859,1767034
1767310..1768872,+,520,16078759,1767310,1768872
1768941..1769735,+,264,255767390,1768941,1769735
1769935..1770195,+,86,16078761,1769935,1770195
1770461..1771504,+,347,16078762,1770461,1771504
1771517..1772695,+,392,16078763,1771517,1772695
1772843..1774372,+,509,16078764,1772843,1774372
1774374..1774805,+,143,16078765,1774374,1774805
1775067..1775612,+,181,16078766,1775067,1775612
1775745..1778321,+,858,255767391,1775745,1778321
1778337..1780220,+,627,16078768,1778337,1780220
1780618..1781073,-,151,50812231,1780618,1781073
1781228..1781785,-,185,16078769,1781228,1781785
1781906..1782523,+,205,16078770,1781906,1782523
1782713..1783390,+,225,16078771,1782713,1783390
1783763..1784629,+,288,16078772,1783763,1784629
1785133..1786107,+,324,255767392,1785133,1786107
1786104..1788407,+,767,255767393,1786104,1788407
1788469..1788717,+,82,18677776,1788469,1788717
1788695..1789942,+,415,255767394,1788695,1789942
1789943..1791205,+,420,50812233,1789943,1791205
1791193..1791972,+,259,16078777,1791193,1791972
1792012..1792761,+,249,255767395,1792012,1792761
1792806..1807937,+,5043,255767396,1792806,1807937
1807921..1821537,+,4538,255767397,1807921,1821537
1821553..1834341,+,4262,255767398,1821553,1834341
1834409..1850875,+,5488,255767399,1834409,1850875
1850890..1858521,+,2543,255767400,1850890,1858521
1858566..1859783,-,405,255767401,1858566,1859783
1860014..1860370,-,118,255767402,1860014,1860370
1860449..1861273,-,274,255767403,1860449,1861273
1861384..1862712,-,442,16078789,1861384,1862712
1863448..1864155,+,235,16078790,1863448,1864155
1864225..1864677,+,150,16078791,1864225,1864677
1864691..1865044,-,117,16078792,1864691,1865044
1865058..1865375,-,105,16078793,1865058,1865375
1865512..1865787,-,91,255767404,1865512,1865787
1865876..1866289,+,137,255767405,1865876,1866289
1866389..1867333,+,314,255767406,1866389,1867333
1867373..1867594,+,73,16078797,1867373,1867594
1867790..1868062,+,90,16078798,1867790,1868062
1868144..1868374,+,76,16078799,1868144,1868374
1868617..1869009,+,130,16078800,1868617,1869009
1868969..1871071,+,700,16078801,1868969,1871071
1871089..1872078,+,329,16078802,1871089,1872078
1872128..1872748,+,206,16078803,1872128,1872748
1872812..1873579,-,255,255767407,1872812,1873579
1874203..1875171,+,322,255767408,1874203,1875171
1875304..1876566,+,420,255767409,1875304,1876566
1876584..1877849,+,421,255767410,1876584,1877849
1877959..1878366,+,135,16078808,1877959,1878366
1878425..1879759,+,444,16078809,1878425,1879759
1880087..1880377,+,96,16078810,1880087,1880377
1880623..1880967,+,114,16078811,1880623,1880967
1881098..1881349,+,83,16078812,1881098,1881349
1881536..1881970,+,144,255767411,1881536,1881970
1882040..1882831,+,263,16078814,1882040,1882831
1883166..1883678,+,170,16078815,1883166,1883678
1884238..1884879,+,213,16078816,1884238,1884879
1884968..1885321,+,117,16078817,1884968,1885321
1885365..1885640,+,91,16078818,1885365,1885640
1885753..1885917,+,54,255767412,1885753,1885917
1886057..1886527,+,156,255767413,1886057,1886527
1887352..1888743,+,463,255767414,1887352,1888743
1888774..1890375,+,533,255767415,1888774,1890375
1890512..1891564,-,350,255767416,1890512,1891564
1891908..1893245,+,445,255767417,1891908,1893245
1893396..1894895,+,499,16078824,1893396,1894895
1895378..1896013,-,211,16078825,1895378,1896013
1896424..1897839,+,471,255767418,1896424,1897839
1897941..1899125,-,394,16078827,1897941,1899125
1899589..1900050,+,153,255767419,1899589,1900050
1900080..1900514,+,144,16078829,1900080,1900514
1901117..1901377,-,86,16078830,1901117,1901377
1902219..1903058,+,279,16078831,1902219,1903058
1903511..1904263,-,250,16078832,1903511,1904263
1904393..1904749,-,118,255767420,1904393,1904749
1904995..1905195,-,66,255767421,1904995,1905195
1905370..1905558,-,62,16078834,1905370,1905558
1905809..1906207,+,132,16078835,1905809,1906207
1906272..1906706,-,144,16078836,1906272,1906706
1907013..1907201,+,62,255767422,1907013,1907201
1907494..1909056,+,520,16078838,1907494,1909056
1909086..1910177,+,363,16078839,1909086,1910177
1910167..1911381,+,404,16078840,1910167,1911381
1911528..1912334,+,268,16078841,1911528,1912334
1912339..1912956,+,205,16078842,1912339,1912956
1912953..1914593,+,546,16078843,1912953,1914593
1914630..1914995,+,121,16078844,1914630,1914995
1915221..1915979,+,252,16078845,1915221,1915979
1916006..1916545,-,179,16078846,1916006,1916545
1916663..1917097,+,144,16078847,1916663,1917097
1917639..1918256,-,205,16078848,1917639,1918256
1918406..1918723,+,105,16078849,1918406,1918723
1918742..1919395,+,217,16078850,1918742,1919395
1919459..1919692,+,77,16078851,1919459,1919692
1919861..1921864,+,667,16078852,1919861,1921864
1922017..1922463,+,148,16078853,1922017,1922463
1922549..1922767,+,72,16078854,1922549,1922767
1922841..1923014,-,57,16078855,1922841,1923014
1923234..1923941,+,235,16078856,1923234,1923941
1924030..1924392,+,120,16078857,1924030,1924392
1924471..1924962,+,163,16078858,1924471,1924962
1924993..1925421,-,142,16078859,1924993,1925421
1925655..1926047,-,130,16078860,1925655,1926047
1926128..1926274,-,48,16078861,1926128,1926274
1926306..1926452,-,48,16078862,1926306,1926452
1926680..1929409,+,909,16078863,1926680,1929409
1929481..1929993,+,170,16078864,1929481,1929993
1930074..1930199,+,41,255767423,1930074,1930199
1930264..1930410,+,48,255767424,1930264,1930410
1930447..1930698,+,83,16078865,1930447,1930698
1930834..1931199,+,121,50812241,1930834,1931199
1931215..1931514,+,99,16078866,1931215,1931514
1931545..1931832,-,95,16078867,1931545,1931832
1931920..1932501,-,193,16078868,1931920,1932501
1932671..1933078,+,135,16078869,1932671,1933078
1933477..1935444,+,655,50812242,1933477,1935444
1935448..1937868,+,806,255767425,1935448,1937868
1938066..1938476,-,136,16078872,1938066,1938476
1938925..1940322,+,465,16078873,1938925,1940322
1940625..1942124,+,499,50812243,1940625,1942124
1942192..1942455,+,87,16078875,1942192,1942455
1942714..1943982,-,422,16078876,1942714,1943982
1944113..1945654,-,513,16078877,1944113,1945654
1946249..1946695,+,148,16078878,1946249,1946695
1946702..1947595,+,297,16078879,1946702,1947595
1947668..1948264,+,198,16078880,1947668,1948264
1948313..1949512,-,399,16078881,1948313,1949512
1949682..1951217,-,511,255767426,1949682,1951217
1951228..1952010,-,260,16078883,1951228,1952010
1952031..1952930,-,299,16078884,1952031,1952930
1952945..1953166,-,73,255767427,1952945,1953166
1953181..1954515,-,444,16078885,1953181,1954515
1954525..1956174,-,549,16078886,1954525,1956174
1956218..1957360,-,380,16078887,1956218,1957360
1957451..1957756,-,101,16078888,1957451,1957756
1958027..1959559,-,510,16078889,1958027,1959559
1959695..1960087,-,130,16078890,1959695,1960087
1960198..1964037,-,1279,16078891,1960198,1964037
1964045..1974856,-,3603,255767428,1964045,1974856
1974881..1982548,-,2555,16078893,1974881,1982548
1982565..1990247,-,2560,16078894,1982565,1990247
1990272..1997957,-,2561,255767429,1990272,1997957
1998340..1999815,-,491,16078896,1998340,1999815
1999849..2000826,-,325,16078897,1999849,2000826
2000960..2002351,-,463,255767430,2000960,2002351
2002637..2003182,+,181,255767431,2002637,2003182
2003401..2003946,-,181,255767432,2003401,2003946
2004262..2004492,-,76,16078901,2004262,2004492
2004677..2006440,+,587,16078902,2004677,2006440
2006541..2007398,-,285,16078903,2006541,2007398
2007526..2008515,+,329,16078904,2007526,2008515
2008572..2010053,-,493,255767433,2008572,2010053
2010070..2014632,-,1520,255767434,2010070,2014632
2014779..2015681,+,300,255767435,2014779,2015681
2015733..2016848,-,371,16078908,2015733,2016848
2016845..2017738,-,297,50812244,2016845,2017738
2017886..2018254,-,122,16078910,2017886,2018254
2018554..2019270,-,238,16078911,2018554,2019270
2019421..2019726,+,101,16078912,2019421,2019726
2019797..2020567,+,256,16078913,2019797,2020567
2020611..2021144,+,177,255767436,2020611,2021144
2021223..2022467,-,414,16078915,2021223,2022467
2022561..2024024,-,487,16078916,2022561,2024024
2024042..2025076,-,344,16078917,2024042,2025076
2025400..2027442,+,680,255767437,2025400,2027442
2027509..2027802,+,97,16078919,2027509,2027802
2028175..2028579,-,134,16078920,2028175,2028579
2029020..2029313,+,97,50812245,2029020,2029313
2029429..2031114,-,561,255767438,2029429,2031114
2031439..2032890,+,483,255767439,2031439,2032890
2032927..2033625,-,232,16078923,2032927,2033625
2033895..2034572,-,225,16078924,2033895,2034572
2034745..2035782,+,345,16078925,2034745,2035782
2036039..2036722,+,227,16078926,2036039,2036722
2037063..2037368,-,101,255767440,2037063,2037368
2037601..2038779,-,392,16078927,2037601,2038779
2038902..2039390,-,162,16078928,2038902,2039390
2039610..2040365,-,251,16078929,2039610,2040365
2040673..2041029,+,118,16078930,2040673,2041029
2040988..2041227,-,79,255767441,2040988,2041227
2041330..2041827,-,165,255767442,2041330,2041827
2041928..2042839,-,303,16078932,2041928,2042839
2043186..2043668,+,160,16078933,2043186,2043668
2043678..2043932,+,84,16078934,2043678,2043932
2044038..2044832,+,264,16078935,2044038,2044832
2044956..2045828,-,290,16078936,2044956,2045828
2045929..2046807,+,292,16078937,2045929,2046807
2046980..2047411,-,143,16078938,2046980,2047411
2047675..2048307,-,210,16078939,2047675,2048307
2048533..2049453,+,306,16078940,2048533,2049453
2049950..2050312,-,120,16078941,2049950,2050312
2050689..2050952,+,87,16078942,2050689,2050952
2051329..2053929,-,866,16078943,2051329,2053929
2054599..2055240,-,213,16078944,2054599,2055240
2055868..2056107,-,79,255767443,2055868,2056107
2056278..2056616,+,112,16078945,2056278,2056616
2056650..2057006,-,118,255767444,2056650,2057006
2057214..2057579,+,121,16078947,2057214,2057579
2057801..2058460,+,219,16078948,2057801,2058460
2058715..2059638,-,307,16078949,2058715,2059638
2059691..2059864,-,57,255767445,2059691,2059864
2060009..2060233,+,74,255767446,2060009,2060233
2060237..2060692,-,151,16078950,2060237,2060692
2060817..2061077,+,86,255767447,2060817,2061077
2062150..2063265,+,371,16078951,2062150,2063265
2063262..2063384,+,40,16078952,2063262,2063384
2063510..2064163,-,217,255767448,2063510,2064163
2064200..2064547,-,115,16078954,2064200,2064547
2064540..2064833,-,97,16078955,2064540,2064833
2065042..2065377,+,111,16078956,2065042,2065377
2065424..2069029,-,1201,16078957,2065424,2069029
2070244..2071086,-,280,16078958,2070244,2071086
2071286..2071744,-,152,16078959,2071286,2071744
2071754..2073556,-,600,16078960,2071754,2073556
2073658..2074221,-,187,255767449,2073658,2074221
2074439..2075779,+,446,16078962,2074439,2075779
2076206..2078626,+,806,16078963,2076206,2078626
2079214..2079546,-,110,16078964,2079214,2079546
2079611..2080336,-,241,16078965,2079611,2080336
2080351..2081094,-,247,16078966,2080351,2081094
2081172..2081747,-,191,16078967,2081172,2081747
2081753..2082454,-,233,16078968,2081753,2082454
2082531..2083013,-,160,16078969,2082531,2083013
2083067..2084008,-,313,16078970,2083067,2084008
2084214..2084759,+,181,16078971,2084214,2084759
2084786..2085109,-,107,16078972,2084786,2085109
2085303..2085980,+,225,16078973,2085303,2085980
2086070..2086606,-,178,16078974,2086070,2086606
2086743..2087525,-,260,16078975,2086743,2087525
2087696..2088193,+,165,16078976,2087696,2088193
2088257..2089234,+,325,16078977,2088257,2089234
2089396..2090454,+,352,16078978,2089396,2090454
2090574..2091686,+,370,16078979,2090574,2091686
2091705..2092304,+,199,16078980,2091705,2092304
2092899..2093762,-,287,16078981,2092899,2093762
2094010..2095785,-,591,16078982,2094010,2095785
2096350..2096976,-,208,16078983,2096350,2096976
2097126..2097617,-,163,255767450,2097126,2097617
2097692..2098024,-,110,16078985,2097692,2098024
2098102..2098329,+,75,255767451,2098102,2098329
2098316..2098792,-,158,16078986,2098316,2098792
2098859..2099122,+,87,16078987,2098859,2099122
2099127..2099360,+,77,16078988,2099127,2099360
2099446..2099790,-,114,16078989,2099446,2099790
2100147..2100350,-,67,16078990,2100147,2100350
2100580..2102067,+,495,16078991,2100580,2102067
2102168..2104066,+,632,50812246,2102168,2104066
2104056..2104901,+,281,16078993,2104056,2104901
2104934..2106271,-,445,16078994,2104934,2106271
2106490..2107455,+,321,16078995,2106490,2107455
2107505..2108758,-,417,255767452,2107505,2108758
2108774..2111608,-,944,255767453,2108774,2111608
2111837..2113753,-,638,255767454,2111837,2113753
2113764..2114678,-,304,16078999,2113764,2114678
2114742..2115332,-,196,16079000,2114742,2115332
2115425..2116669,-,414,16079001,2115425,2116669
2117051..2118268,-,405,50812248,2117051,2118268
2118504..2119127,-,207,255767455,2118504,2119127
2119393..2120751,+,452,16079004,2119393,2120751
2120767..2121615,+,282,16079005,2120767,2121615
2121641..2122306,-,221,255767456,2121641,2122306
