Location,Strand,Length,PID,start,end
1860040..1860453,-,137,16129732,1860040,1860453
1860795..1861790,+,331,16129733,1860795,1861790
1861874..1862758,+,294,90111330,1861874,1862758
1862806..1863660,-,284,16129735,1862806,1863660
1863750..1864496,-,248,16129736,1863750,1864496
1864932..1866866,+,644,16129737,1864932,1866866
1866979..1868262,+,427,16129738,1866979,1868262
1868409..1869884,+,491,16129739,1868409,1869884
1870065..1871555,+,496,90111331,1870065,1871555
1871598..1872101,+,167,16129741,1871598,1872101
1872102..1872206,-,34,90111332,1872102,1872206
1872376..1872822,+,148,16129743,1872376,1872822
1872779..1873600,-,273,16129744,1872779,1873600
1873697..1874878,+,393,16129745,1873697,1874878
1874933..1875280,+,115,90111333,1874933,1875280
1875302..1875556,-,84,16129747,1875302,1875556
1875739..1876764,+,341,90111334,1875739,1876764
1876797..1876895,+,32,226524722,1876797,1876895
1876898..1876972,+,24,226524723,1876898,1876972
1877031..1877279,-,82,16129749,1877031,1877279
1877427..1877609,-,60,16129750,1877427,1877609
1877613..1877972,-,119,16129751,1877613,1877972
1878145..1878783,-,212,16129752,1878145,1878783
1878910..1879833,-,307,90111335,1878910,1879833
1879936..1881021,+,361,16129754,1879936,1881021
1881212..1882657,+,481,16129755,1881212,1882657
1882689..1883813,+,374,16129756,1882689,1883813
1883869..1884834,+,321,16129757,1883869,1884834
1884888..1886015,-,375,16129758,1884888,1886015
1886085..1887770,-,561,16129759,1886085,1887770
1887975..1888556,-,193,16129760,1887975,1888556
1888596..1889291,-,231,16129761,1888596,1889291
1889349..1891259,-,636,16129762,1889349,1891259
1891391..1891735,+,114,90111336,1891391,1891735
1892157..1892456,+,99,226524724,1892157,1892456
1892576..1892755,-,59,16129765,1892576,1892755
1892829..1894190,+,453,16129766,1892829,1894190
1894194..1894772,+,192,16129767,1894194,1894772
1894956..1896320,+,454,16129768,1894956,1896320
1896451..1898049,+,532,90111337,1896451,1898049
1898053..1899609,-,518,16129770,1898053,1899609
1900072..1901043,+,323,16129771,1900072,1901043
1901106..1901906,+,266,16129772,1901106,1901906
1901919..1902770,+,283,345452720,1901919,1902770
1902825..1903283,+,152,16129774,1902825,1903283
1903712..1904278,+,188,162135903,1903712,1904278
1904275..1905084,-,269,16129776,1904275,1905084
1905250..1905459,-,69,16129777,1905250,1905459
1905472..1905615,-,47,16129778,1905472,1905615
1906285..1906572,-,95,16129779,1906285,1906572
1906647..1906790,-,47,16129780,1906647,1906790
1906949..1907188,+,79,94541114,1906949,1907188
1907332..1908123,-,263,16129781,1907332,1908123
1908300..1909673,+,457,90111339,1908300,1909673
1909719..1910600,-,293,16129783,1909719,1910600
1910792..1912840,-,682,16129784,1910792,1912840
1912860..1913558,-,232,49176156,1912860,1913558
1913655..1914152,-,165,171701682,1913655,1914152
1914282..1915565,+,427,16129786,1914282,1915565
1915534..1918167,+,877,90111340,1915534,1918167
1918247..1919686,+,479,90111341,1918247,1919686
1919804..1920040,+,78,90111342,1919804,1920040
1920145..1920336,+,63,90111343,1920145,1920336
1920337..1920993,-,218,90111344,1920337,1920993
1921389..1921730,-,113,16129792,1921389,1921730
1921743..1922615,-,290,16129793,1921743,1922615
1922619..1922993,-,124,16129794,1922619,1922993
1923132..1923362,+,76,16129795,1923132,1923362
1923464..1924120,+,218,16129796,1923464,1924120
1924144..1924806,+,220,16129797,1924144,1924806
1924803..1926863,-,686,16129798,1924803,1926863
1927072..1927731,-,219,16129799,1927072,1927731
1928058..1928414,-,118,145698278,1928058,1928414
1928481..1928771,-,96,16129801,1928481,1928771
1928905..1930083,+,392,16129802,1928905,1930083
1930139..1930780,-,213,16129803,1930139,1930780
1930817..1932628,-,603,16129804,1930817,1932628
1932863..1934338,-,491,16129805,1932863,1934338
1934676..1935545,+,289,16129806,1934676,1935545
1935673..1937115,+,480,16129807,1935673,1937115
1937246..1938217,-,323,16129808,1937246,1938217
1938337..1939659,-,440,90111345,1938337,1939659
1939675..1940607,-,310,90111346,1939675,1940607
1940686..1941441,+,251,16129811,1940686,1941441
1941438..1942223,+,261,16129812,1941438,1942223
1942370..1943380,-,336,16129813,1942370,1943380
1943389..1944000,-,203,16129814,1943389,1944000
1944139..1944204,-,21,226524725,1944139,1944204
1944275..1944877,+,200,90111347,1944275,1944877
1944879..1945400,-,173,16129816,1944879,1945400
1945435..1946175,-,246,16129817,1945435,1946175
1946204..1946656,-,150,16129818,1946204,1946656
1946774..1948546,-,590,16129819,1946774,1948546
1948856..1949422,+,188,90111348,1948856,1949422
1949419..1950237,+,272,16129821,1949419,1950237
1950290..1950685,+,131,90111349,1950290,1950685
1950726..1951469,+,247,16129823,1950726,1951469
1951466..1952437,+,323,16129824,1951466,1952437
1952602..1955031,-,809,90111350,1952602,1955031
1955056..1956156,-,366,16129826,1955056,1956156
1956544..1957290,-,248,90111351,1956544,1957290
1957304..1957870,-,188,90111352,1957304,1957870
1958086..1959819,+,577,16129828,1958086,1959819
1959996..1960484,+,162,90111353,1959996,1960484
1960604..1960996,-,130,16129830,1960604,1960996
1960996..1963074,-,692,16129831,1960996,1963074
1963067..1964215,-,382,16129832,1963067,1964215
1964417..1965061,-,214,16129833,1964417,1965061
1965072..1965461,-,129,16129834,1965072,1965461
1965476..1966525,-,349,16129835,1965476,1966525
1966528..1967388,-,286,16129836,1966528,1967388
1967407..1969008,-,533,16129837,1967407,1969008
1969054..1970715,-,553,16129838,1969054,1970715
1970860..1971363,-,167,16129839,1970860,1971363
1971384..1973348,-,654,16129840,1971384,1973348
1973353..1974279,-,308,16129841,1973353,1974279
1974276..1975163,-,295,16129842,1974276,1975163
1975290..1975868,-,192,16129843,1975290,1975868
1975871..1976221,-,116,145698279,1975871,1976221
1976542..1977045,-,167,16129845,1976542,1977045
1976964..1977239,-,91,16129846,1976964,1977239
1977777..1978205,+,142,16129847,1977777,1978205
1978212..1979636,-,474,16129848,1978212,1979636
1979611..1980411,-,266,16129849,1979611,1980411
1980578..1981564,-,328,145698280,1980578,1981564
1981579..1983093,-,504,16129850,1981579,1983093
1983163..1984152,-,329,16129851,1983163,1984152
1984949..1985452,+,167,16129852,1984949,1985452
1985531..1985782,-,83,94541093,1985531,1985782
1985897..1985983,-,28,226524726,1985897,1985983
1986246..1986569,+,107,16129854,1986246,1986569
1986740..1987237,+,165,16129855,1986740,1987237
1987275..1987514,-,79,16129856,1987275,1987514
1987705..1988916,+,403,16129857,1987705,1988916
1988978..1989643,-,221,16129858,1988978,1989643
1990293..1990841,-,182,16129859,1990293,1990841
1990898..1992730,-,610,90111354,1990898,1992730
1992727..1993383,-,218,16129861,1992727,1993383
1993842..1994066,+,74,16129862,1993842,1994066
1994134..1994856,-,240,16129863,1994134,1994856
1995086..1995838,-,250,16129864,1995086,1995838
1995835..1996503,-,222,16129865,1995835,1996503
1996518..1997504,-,328,90111355,1996518,1997504
1997609..1998409,-,266,16129867,1997609,1998409
1998497..1999048,-,183,90111356,1998497,1999048
1999094..1999813,-,239,49176170,1999094,1999813
2000134..2001630,-,498,16129870,2000134,2001630
2001896..2003302,+,468,16129871,2001896,2003302
2003327..2003737,+,136,16129872,2003327,2003737
2003737..2004102,+,121,16129873,2003737,2004102
2004180..2005667,+,495,16129874,2004180,2005667
2005701..2006114,-,137,16129875,2005701,2006114
2006301..2007506,+,401,16129876,2006301,2007506
2007503..2007736,+,77,16129877,2007503,2007736
2007845..2008513,+,222,49176171,2007845,2008513
2008624..2009103,+,159,16129879,2008624,2009103
2010724..2011038,-,104,16129884,2010724,2011038
2011253..2012911,+,552,16129885,2011253,2012911
2012904..2013899,+,331,16129886,2012904,2013899
2013892..2014578,+,228,90111357,2013892,2014578
2014578..2015951,+,457,16129888,2014578,2015951
2015970..2016413,+,147,16129889,2015970,2016413
2016410..2017537,+,375,16129890,2016410,2017537
2017642..2018106,+,154,16129891,2017642,2018106
2018111..2019115,+,334,16129892,2018111,2019115
2019112..2019525,+,137,16129893,2019112,2019525
2019528..2019893,+,121,90111358,2019528,2019893
2019893..2020630,+,245,16129895,2019893,2020630
2020640..2020909,+,89,16129896,2020640,2020909
2020917..2021702,+,261,16129897,2020917,2021702
2021992..2022615,+,207,16129898,2021992,2022615
2022659..2022847,-,62,16129899,2022659,2022847
2023010..2023237,+,75,90111359,2023010,2023237
2023535..2024350,+,271,16129901,2023535,2024350
2024347..2026041,-,564,90111360,2024347,2026041
2026212..2026394,-,60,16129903,2026212,2026394
2026473..2027390,-,305,16129904,2026473,2027390
2027563..2028483,+,306,16129905,2027563,2028483
2028472..2028942,-,156,16129906,2028472,2028942
2028923..2030341,-,472,16129907,2028923,2030341
2030408..2031103,-,231,16129908,2030408,2031103
2031143..2031508,-,121,90111361,2031143,2031508
2033859..2034710,+,283,16129913,2033859,2034710
2034818..2036176,-,452,16129914,2034818,2036176
2036176..2036847,-,223,90111362,2036176,2036847
2036980..2037393,+,137,16129916,2036980,2037393
2037502..2038506,+,334,16129917,2037502,2038506
2038507..2039142,+,211,16129918,2038507,2039142
2039399..2040049,+,216,16129919,2039399,2040049
2040392..2040922,+,176,90111363,2040392,2040922
2041675..2042472,+,265,90111364,2041675,2042472
2042962..2050038,+,2358,145698281,2042962,2050038
2051667..2052983,+,438,16129925,2051667,2052983
2053085..2054539,+,484,16129926,2053085,2054539
2054882..2055598,+,238,16129927,2054882,2055598
2056227..2057714,-,495,226524727,2056227,2057714
2057988..2058938,-,316,16129929,2057988,2058938
2059040..2059957,-,305,16129930,2059040,2059957
2060415..2061347,-,310,16129931,2060415,2061347
2061412..2062491,-,359,16129932,2061412,2062491
2062503..2063246,-,247,16129933,2062503,2063246
2063243..2063788,-,181,16129934,2063243,2063788
2064329..2065345,-,338,16129935,2064329,2065345
2066976..2067881,-,301,16129937,2066976,2067881
2067839..2068204,-,121,145698282,2067839,2068204
2069563..2072682,+,1039,49176177,2069563,2072682
2072803..2074335,+,510,90111368,2072803,2074335
2074332..2074778,+,148,16129943,2074332,2074778
2074841..2075062,+,73,16129944,2074841,2075062
2075136..2075504,+,122,16129945,2075136,2075504
2075593..2075967,+,124,16129946,2075593,2075967
2077056..2077385,-,109,145698283,2077056,2077385
2077557..2078615,-,352,16129949,2077557,2078615
2078813..2079286,-,157,16129950,2078813,2079286
2079405..2080571,-,388,162135904,2079405,2080571
2080780..2082207,+,475,16129952,2080780,2082207
2082250..2082477,-,75,16129953,2082250,2082477
2082491..2083549,-,352,16129954,2082491,2083549
2083728..2085086,-,452,90111370,2083728,2085086
2085076..2085138,-,20,226524728,2085076,2085138
2085353..2086282,-,309,90111371,2085353,2086282
2086328..2087152,-,274,16129957,2086328,2087152
2087235..2087489,-,84,94541116,2087235,2087489
2087486..2087737,-,83,90111372,2087486,2087737
2088020..2088070,+,16,16129959,2088020,2088070
2088216..2089115,+,299,16129960,2088216,2089115
2089121..2090425,+,434,16129961,2089121,2090425
2090422..2091492,+,356,16129962,2090422,2091492
2091492..2092559,+,355,90111373,2091492,2092559
2092559..2093149,+,196,16129964,2092559,2093149
2093149..2093886,+,245,90111374,2093149,2093886
2093868..2094644,+,258,16129966,2093868,2094644
2094638..2095249,+,203,16129967,2094638,2095249
2095345..2096325,-,326,90111375,2095345,2096325
2096471..2097637,-,388,16129969,2096471,2097637
2097886..2099292,-,468,16129970,2097886,2099292
2099919..2100935,-,338,16129971,2099919,2100935
2101415..2102533,-,372,16129972,2101415,2102533
2102518..2103108,-,196,16129973,2102518,2103108
2103089..2104081,-,330,16129974,2103089,2104081
2104084..2105250,-,388,16129975,2104084,2105250
2105250..2106353,-,367,16129976,2105250,2106353
2106361..2107608,-,415,16129977,2106361,2107608
2107605..2108162,-,185,16129978,2107605,2108162
2108162..2109043,-,293,16129979,2108162,2109043
2109101..2110000,-,299,16129980,2109101,2110000
2110000..2111085,-,361,16129981,2110000,2111085
2111458..2112351,-,297,16129982,2111458,2112351
2112526..2113920,-,464,16129983,2112526,2113920
2113931..2115151,-,406,16129984,2113931,2115151
2115148..2116428,-,426,16129985,2115148,2116428
2116704..2118182,-,492,16129986,2116704,2118182
2118184..2119578,-,464,16129987,2118184,2119578
2119633..2121003,-,456,16129988,2119633,2121003
2121108..2122544,-,478,16129989,2121108,2122544
2122547..2123770,-,407,16129990,2122547,2123770
2123767..2124246,-,159,90111376,2123767,2124246
2124249..2125214,-,321,16129992,2124249,2125214
2125217..2126338,-,373,16129993,2125217,2126338
2126364..2126912,-,182,16129994,2126364,2126912
2126928..2127674,-,248,16129995,2126928,2127674
2127685..2128902,-,405,16129996,2127685,2128902
2128877..2130094,-,405,16129997,2128877,2130094
2130091..2130579,-,162,16129998,2130091,2130579
2130582..2131421,-,279,16129999,2130582,2131421
2131514..2133676,-,720,90111377,2131514,2133676
2133679..2134122,-,147,16130001,2133679,2134122
2134128..2135267,-,379,16130002,2134128,2135267
2135926..2137509,+,527,90111378,2135926,2137509
2137783..2139636,-,617,16130004,2137783,2139636
2139658..2140239,-,193,16130005,2139658,2140239
2140331..2140972,-,213,90111379,2140331,2140972
2141290..2144607,+,1105,16130007,2141290,2144607
2144716..2145564,-,282,16130008,2144716,2145564
2145698..2147050,+,450,90111380,2145698,2147050
2147063..2149009,-,648,16130010,2147063,2149009
2149209..2149670,+,153,16130011,2149209,2149670
2149735..2150496,-,253,16130012,2149735,2150496
2150493..2151152,-,219,16130013,2150493,2151152
2151373..2151432,-,19,226524729,2151373,2151432
2151705..2151761,-,18,226524730,2151705,2151761
2152040..2153287,+,415,90111381,2152040,2153287
2153287..2156409,+,1040,16130015,2153287,2156409
2156410..2159487,+,1025,16130016,2156410,2159487
2159488..2160903,+,471,16130017,2159488,2160903
2160900..2162303,+,467,16130018,2160900,2162303
2162300..2163022,+,240,16130019,2162300,2163022
2163213..2163545,+,110,90111382,2163213,2163545
2163692..2165053,+,453,16130021,2163692,2165053
2165326..2165544,-,72,16130022,2165326,2165544
2166013..2166330,-,105,90111383,2166013,2166330
2166736..2167635,+,299,16130026,2166736,2167635
2168260..2168559,+,99,226524731,2168260,2168559
2168556..2169422,+,288,16130028,2168556,2169422
2169857..2170897,-,346,16130029,2169857,2170897
2170945..2172300,-,451,16130030,2170945,2172300
2172304..2172588,-,94,16130031,2172304,2172588
2172619..2173071,-,150,16130032,2172619,2173071
2173081..2174343,-,420,16130033,2173081,2174343
2174372..2175226,-,284,90111384,2174372,2175226
2175534..2176586,-,350,90111385,2175534,2176586
2176843..2178120,+,425,16130036,2176843,2178120
2178117..2179121,+,334,16130037,2178117,2179121
2179118..2180083,+,321,16130038,2179118,2180083
2180057..2180803,-,248,16130039,2180057,2180803
2180855..2181673,-,272,90111386,2180855,2181673
2181738..2182538,-,266,16130041,2181738,2182538
2182535..2183323,-,262,16130042,2182535,2183323
2183546..2183818,-,90,16130043,2183546,2183818
2183939..2184763,+,274,16130044,2183939,2184763
2184982..2185320,+,112,90111387,2184982,2185320
2185402..2186436,-,344,16130046,2185402,2186436
2186452..2188932,-,826,16130047,2186452,2188932
2188948..2189667,-,239,16130048,2188948,2189667
2189702..2190244,-,180,16130049,2189702,2190244
2190537..2190818,-,93,16130050,2190537,2190818
2191081..2192190,-,369,90111388,2191081,2192190
2192322..2194355,+,677,16130052,2192322,2194355
2198301..2201933,+,1210,16130056,2198301,2201933
2201994..2202311,+,105,94541136,2201994,2202311
2202618..2203706,+,362,90111389,2202618,2203706
2203717..2205996,+,759,16130058,2203717,2205996
2205989..2207125,+,378,16130059,2205989,2207125
2209247..2209708,+,153,90111391,2209247,2209708
2209748..2210218,-,156,16130062,2209748,2210218
2210265..2210984,-,239,90111392,2210265,2210984
2210981..2212666,-,561,16130064,2210981,2212666
2212888..2213619,+,243,16130065,2212888,2213619
2213679..2213786,+,35,94541117,2213679,2213786
2213767..2214498,-,243,16130066,2213767,2214498
2214503..2215429,-,308,16130067,2214503,2215429
2215422..2216579,-,385,16130068,2215422,2216579
2216586..2217503,-,305,16130069,2216586,2217503
2217714..2220011,-,765,16130070,2217714,2220011
2220207..2221922,+,571,16130071,2220207,2221922
2221960..2222892,-,310,162135905,2221960,2222892
2223066..2223653,-,195,90111394,2223066,2223653
2223823..2224401,+,192,90111395,2223823,2224401
