Location,Strand,Length,PID,start,end
3447561..3449762,+,733,384438290,3447561,3449762
3450094..3450795,+,233,384438291,3450094,3450795
3450844..3452058,+,404,384438292,3450844,3452058
3452055..3453689,-,544,384438293,3452055,3453689
3453871..3454587,-,238,384438294,3453871,3454587
3455092..3455565,+,157,384438295,3455092,3455565
3455656..3455778,+,40,384438296,3455656,3455778
3455915..3457030,+,371,384438297,3455915,3457030
3457414..3458241,+,275,384438298,3457414,3458241
3458284..3458883,+,199,384438299,3458284,3458883
3458946..3459287,+,113,384438300,3458946,3459287
3459477..3460055,+,192,384438301,3459477,3460055
3460516..3460974,-,152,384438302,3460516,3460974
3461300..3462922,-,540,384438303,3461300,3462922
3463412..3465376,+,654,384438304,3463412,3465376
3465514..3466329,-,271,384438305,3465514,3466329
3466506..3468518,+,670,384438306,3466506,3468518
3468636..3469475,+,279,384438307,3468636,3469475
3469686..3470843,+,385,384438308,3469686,3470843
3470867..3471118,+,83,384438309,3470867,3471118
3471146..3471832,-,228,384438310,3471146,3471832
3472814..3473251,-,145,384438311,3472814,3473251
3473692..3474228,+,178,384438312,3473692,3474228
3474275..3475117,+,280,384438313,3474275,3475117
3475184..3475387,+,67,384438314,3475184,3475387
3475765..3476667,-,300,384438315,3475765,3476667
3476852..3477316,-,154,384438316,3476852,3477316
3477462..3479774,-,770,384438317,3477462,3479774
3480201..3480917,+,238,384438318,3480201,3480917
3481105..3482223,-,372,384438319,3481105,3482223
3482256..3483461,-,401,384438320,3482256,3483461
3483470..3484276,-,268,384438321,3483470,3484276
3484326..3487544,-,1072,384438322,3484326,3487544
3487647..3489134,-,495,384438323,3487647,3489134
3489145..3489648,-,167,384438324,3489145,3489648
3489706..3491115,-,469,384438325,3489706,3491115
3491518..3494538,+,1006,384438326,3491518,3494538
3494649..3494984,-,111,384438327,3494649,3494984
3495022..3496404,-,460,384438328,3495022,3496404
3496536..3498221,+,561,384438329,3496536,3498221
3498346..3500811,+,821,384438330,3498346,3500811
3500937..3501218,-,93,384438331,3500937,3501218
3501270..3501725,-,151,384438332,3501270,3501725
3501873..3504602,+,909,384438333,3501873,3504602
3504660..3505085,+,141,384438334,3504660,3505085
3505156..3505632,+,158,384438335,3505156,3505632
3505744..3506634,+,296,384438336,3505744,3506634
3506745..3507380,+,211,384438337,3506745,3507380
3507789..3509213,+,474,384438338,3507789,3509213
3509451..3509924,+,157,384438339,3509451,3509924
3509948..3510796,-,282,384438340,3509948,3510796
3510862..3511074,+,70,384438341,3510862,3511074
3511149..3511673,+,174,384438342,3511149,3511673
3511865..3513841,-,658,384438343,3511865,3513841
3514172..3515491,+,439,384438344,3514172,3515491
3515520..3516368,+,282,384438345,3515520,3516368
3516478..3516945,+,155,384438346,3516478,3516945
3517064..3518194,+,376,384438347,3517064,3518194
3518230..3519327,-,365,384438348,3518230,3519327
3519416..3520000,-,194,384438349,3519416,3520000
3520066..3520893,-,275,384438350,3520066,3520893
3521350..3522432,+,360,384438351,3521350,3522432
3522571..3523083,+,170,384438352,3522571,3523083
3523115..3523699,+,194,384438353,3523115,3523699
3523730..3524224,+,164,384438354,3523730,3524224
3524678..3525214,+,178,384438355,3524678,3525214
3525275..3525721,+,148,384438356,3525275,3525721
3525898..3526938,+,346,384438357,3525898,3526938
3526956..3527627,+,223,384438358,3526956,3527627
3527549..3528604,+,351,384438359,3527549,3528604
3528612..3529388,-,258,384438360,3528612,3529388
3529518..3530033,-,171,384438361,3529518,3530033
3530233..3531243,+,336,384438362,3530233,3531243
3531477..3532679,+,400,384438363,3531477,3532679
3532798..3533571,+,257,384438364,3532798,3533571
3533723..3534055,+,110,384438365,3533723,3534055
3534097..3535263,-,388,384438366,3534097,3535263
3535339..3535848,-,169,384438367,3535339,3535848
3536044..3536436,+,130,384438368,3536044,3536436
3536466..3537020,+,184,384438369,3536466,3537020
3537129..3537845,+,238,384438370,3537129,3537845
3537959..3538897,-,312,384438371,3537959,3538897
3538977..3539741,-,254,384438372,3538977,3539741
3539754..3540569,-,271,384438373,3539754,3540569
3540776..3541843,+,355,384438374,3540776,3541843
3541840..3542766,-,308,384438375,3541840,3542766
3542753..3544165,-,470,384438376,3542753,3544165
3544473..3545948,+,491,384438377,3544473,3545948
3546035..3547339,+,434,384438378,3546035,3547339
3547589..3548653,-,354,384438379,3547589,3548653
3548792..3550015,+,407,384438380,3548792,3550015
3550090..3550587,-,165,384438381,3550090,3550587
3550730..3551551,+,273,384438382,3550730,3551551
3551610..3553145,+,511,384438383,3551610,3553145
3553307..3553708,-,133,384438384,3553307,3553708
3553744..3554727,-,327,384438385,3553744,3554727
3554772..3555080,+,102,384438386,3554772,3555080
3555114..3556721,+,535,384438387,3555114,3556721
3556832..3557812,+,326,384438388,3556832,3557812
3557956..3558342,+,128,384438389,3557956,3558342
3558388..3558777,+,129,384438390,3558388,3558777
3558795..3559427,-,210,384438391,3558795,3559427
3559579..3562272,+,897,384438392,3559579,3562272
3562471..3564282,+,603,384438393,3562471,3564282
3564394..3565353,+,319,384438394,3564394,3565353
3565655..3566608,+,317,384438395,3565655,3566608
3566767..3567156,+,129,384438396,3566767,3567156
3567305..3567952,+,215,384438397,3567305,3567952
3568057..3569208,+,383,384438398,3568057,3569208
3569344..3570036,+,230,384438399,3569344,3570036
3570904..772,+,323,384435230,3570904,772
